,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,UVB,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
146,2016/01/07,оч╢щ,2.0,17.0,1.9,0.25,0.03,0.6,4.7,5.3,40.0,26.0,9.0,NR,82.0,1.4,1.9,0.0,74.0,84.0,1.5,0.9
147,2016/01/07,оч╢щ,3.0,17.0,1.9,0.27,0.03,0.7,2.9,3.7,41.0,19.0,6.0,NR,82.0,1.4,1.9,0.0,88.0,80.0,1.3,0.9
148,2016/01/07,оч╢щ,4.0,17.0,1.9,0.33,0.05,0.9,3.8,4.8,38.0,17.0,6.0,NR,82.0,1.5,1.9,0.0,71.0,55.0,0.7,0.6
149,2016/01/07,оч╢щ,5.0,17.0,1.9,0.33,0.04,1.4,6,7.4,36.0,24.0,4.0,NR,83.0,1.7,1.9,0.0,65.0,62.0,0.8,0.6
150,2016/01/07,оч╢щ,6.0,17.0,1.9,0.45,0.08,2.5,13,16,28.0,29.0,12.0,NR,84.0,1.8,2.0,0.0,63.0,63.0,0.8,0.5
151,2016/01/07,оч╢щ,7.0,19.0,1.9,0.55,0.17,4.2,18,22,30.0,53.0,24.0,NR,75.0,5,2.1,2.4,89.0,89.0,2.9,1.9
152,2016/01/07,оч╢щ,8.0,20.0,1.9,0.46,0.13,4.3,12,17,37.0,51.0,23.0,NR,70.0,4.6,2.0,4.9,95.0,90.0,2.7,2.5
153,2016/01/07,оч╢щ,9.0,20.0,1.9,0.44,0.09,2.9,8.7,12,42.0,49.0,20.0,NR,69.0,2.6,2.0,4.7,89.0,82.0,3.0,2.8
154,2016/01/07,оч╢щ,10.0,20.0,1.9,0.43,0.1,3.1,10,14,41.0,46.0,23.0,NR,69.0,2.9,2.0,3.1,84.0,84.0,2.6,2.3
155,2016/01/07,оч╢щ,11.0,19.0,1.9,0.44,0.13,2.9,12,15,38.0,40.0,25.0,NR,71.0,3.9,2.0,1.4,82.0,81.0,1.4,1.7
156,2016/01/07,оч╢щ,12.0,18.0,1.9,0.48,0.19,1.9,14,16,34.0,38.0,25.0,NR,75.0,2.8,2.1,0.3,74.0,61.0,1.1,0.9
157,2016/01/07,оч╢щ,13.0,18.0,1.9,0.56,0.21,2.4,20,22,29.0,38.0,25.0,NR,77.0,2.5,2.1,0.1,73.0,81.0,1.6,0.9
158,2016/01/07,оч╢щ,14.0,17.0,1.9,0.71,0.2,3.7,23,27,27.0,41.0,25.0,NR,78.0,5.7,2.1,0.0,83.0,75.0,1.4,1.6
159,2016/01/07,оч╢щ,15.0,17.0,1.9,0.66,0.18,2.4,21,23,28.0,43.0,22.0,NR,81.0,3.7,2.1,0.0,74.0,65.0,1.2,1.2
160,2016/01/07,оч╢щ,16.0,17.0,1.9,0.67,0.17,2.2,21,23,28.0,44.0,22.0,NR,82.0,4.2,2.1,0.0,78.0,76.0,1.7,1.4
161,2016/01/07,оч╢щ,17.0,17.0,1.9,0.6,0.14,2.1,17,19,31.0,50.0,27.0,NR,84.0,6,2.0,0.0,74.0,80.0,1.9,1.5
162,2016/01/07,оч╢щ,18.0,17.0,1.9,0.58,0.12,1.9,17,19,31.0,51.0,27.0,NR,85.0,7.8,2.0,0.0,80.0,82.0,2.4,1.7
163,2016/01/07,оч╢щ,19.0,17.0,1.9,0.55,0.11,1.7,14,16,33.0,55.0,29.0,NR,85.0,8.2,2.0,0.0,88.0,82.0,2.0,1.7
164,2016/01/07,оч╢щ,20.0,17.0,1.9,0.45,0.08,1.4,11,12,37.0,53.0,31.0,NR,85.0,8.1,2.0,0.0,91.0,98.0,2.6,2.3
165,2016/01/07,оч╢щ,21.0,17.0,1.9,0.58,0.12,1.9,17,19,31.0,51.0,27.0,NR,85.0,7.8,2.0,0.0,80.0,82.0,2.4,1.7
166,2016/01/07,оч╢щ,22.0,17.0,1.9,0.55,0.11,1.7,14,16,33.0,55.0,29.0,NR,85.0,8.2,2.0,0.0,88.0,82.0,2.0,1.7
167,2016/01/07,оч╢щ,23.0,17.0,1.9,0.45,0.08,1.4,11,12,37.0,53.0,31.0,NR,85.0,8.1,2.0,0.0,91.0,98.0,2.6,2.3
168,2016/01/08,оч╢щ,0.0,17.0,1.9,0.4,0.07,1.1,7.2,8.3,40.0,43.0,25.0,NR,86.0,3.5,2.0,0.0,82.0,82.0,2.4,1.9
169,2016/01/08,оч╢щ,1.0,17.0,1.9,0.36,0.05,1,5.6,6.6,42.0,32.0,22.0,NR,87.0,2.7,1.9,0.0,83.0,84.0,1.5,0.9
170,2016/01/08,оч╢щ,2.0,16.0,1.9,0.36,0.05,1.2,6.5,7.7,40.0,23.0,22.0,0.4,90.0,4.2,1.9,0.0,71.0,340.0,1.0,0.7
171,2016/01/08,оч╢щ,3.0,16.0,1.9,0.37,0.09,0.9,8.4,9.3,36.0,31.0,20.0,0.8,92.0,2.4,2.0,0.0,281.0,261.0,1.3,0.3
172,2016/01/08,оч╢щ,4.0,16.0,1.9,0.36,0.06,1.4,6,7.4,42.0,24.0,15.0,1.4,94.0,1.6,2.0,0.0,27.0,105.0,1.4,0.2
173,2016/01/08,оч╢щ,5.0,15.0,1.9,0.35,0.04,1.2,4.8,6,45.0,24.0,15.0,0.2,91.0,1.5,1.9,0.0,54.0,295.0,1.2,0.2
174,2016/01/08,оч╢щ,6.0,15.0,1.9,0.4,0.05,1.4,8.3,9.7,41.0,23.0,20.0,0.4,88.0,1.4,1.9,0.0,58.0,69.0,1.5,0.3
175,2016/01/08,оч╢щ,7.0,17.0,1.9,0.51,0.16,2.7,16,19,36.0,38.0,27.0,NR,82.0,2,2.1,0.9,54.0,67.0,1.8,0.5
176,2016/01/08,оч╢щ,8.0,18.0,1.9,0.48,0.13,2.4,12,15,41.0,46.0,32.0,NR,78.0,1.9,2.0,1.2,77.0,68.0,1.3,0.7
177,2016/01/08,оч╢щ,9.0,17.0,1.9,0.46,0.1,2,10,12,42.0,50.0,22.0,NR,78.0,1.9,2.0,1.0,76.0,57.0,2.0,0.6
178,2016/01/08,оч╢щ,10.0,17.0,1.9,0.41,0.1,2,8.7,11,43.0,,28.0,NR,76.0,1.8,2.0,1.5,93.0,97.0,2.7,0.7
179,2016/01/08,оч╢щ,11.0,17.0,1.9,0.42,0.11,1.9,10,12,42.0,57.0,22.0,NR,76.0,1.8,2.0,0.4,83.0,81.0,1.5,0.8
180,2016/01/08,оч╢щ,12.0,16.0,1.9,0.45,0.11,1.7,12,14,39.0,51.0,34.0,NR,75.0,1.9,2.0,0.2,81.0,83.0,1.3,0.8
181,2016/01/08,оч╢щ,13.0,16.0,1.9,0.56,0.19,2.1,20,22,31.0,53.0,34.0,NR,75.0,2.6,2.1,0.1,67.0,68.0,0.6,0.5
182,2016/01/08,оч╢щ,14.0,16.0,1.9,0.71,0.26,3.3,28,31,20.0,53.0,30.0,NR,77.0,3.5,2.2,0.0,67.0,62.0,1.0,0.7
183,2016/01/08,оч╢щ,15.0,16.0,1.9,0.66,0.22,1.9,20,22,25.0,59.0,32.0,NR,80.0,2.8,2.1,0.0,72.0,52.0,0.8,0.8
184,2016/01/08,оч╢щ,16.0,16.0,1.9,0.58,0.13,2.3,17,19,27.0,44.0,20.0,NR,79.0,2.1,2.0,0.0,59.0,64.0,1.1,0.7
185,2016/01/08,оч╢щ,17.0,16.0,1.9,0.49,0.08,2.1,11,13,31.0,36.0,20.0,NR,80.0,1.5,2.0,0.0,62.0,56.0,1.8,0.7
186,2016/01/08,оч╢щ,18.0,16.0,1.9,0.46,0.08,1.8,8.7,11,34.0,24.0,11.0,NR,79.0,1.5,2.0,0.0,65.0,73.0,1.2,0.6
187,2016/01/08,оч╢щ,19.0,15.0,1.9,0.51,0.09,1.5,12,13,29.0,25.0,10.0,NR,80.0,2.4,2.0,0.0,71.0,68.0,0.9,0.8
188,2016/01/08,оч╢щ,20.0,16.0,1.9,0.58,0.13,1.3,16,18,24.0,27.0,10.0,NR,80.0,4.6,2.0,0.0,76.0,69.0,1.1,1.0
189,2016/01/08,оч╢щ,21.0,16.0,1.9,0.46,0.08,1.8,8.7,11,34.0,24.0,11.0,NR,79.0,1.5,2.0,0.0,65.0,73.0,1.2,0.6
190,2016/01/08,оч╢щ,22.0,15.0,1.9,0.51,0.09,1.5,12,13,29.0,25.0,10.0,NR,80.0,2.4,2.0,0.0,71.0,68.0,0.9,0.8
191,2016/01/08,оч╢щ,23.0,16.0,1.9,0.58,0.13,1.3,16,18,24.0,27.0,10.0,NR,80.0,4.6,2.0,0.0,76.0,69.0,1.1,1.0
192,2016/01/09,оч╢щ,0.0,15.0,1.9,0.52,0.1,1.2,13,15,29.0,31.0,19.0,NR,81.0,6,2.0,0.0,79.0,86.0,1.4,1.1
193,2016/01/09,оч╢щ,1.0,15.0,1.9,0.47,0.09,1.4,10,12,34.0,28.0,23.0,NR,82.0,3.9,2.0,0.0,73.0,76.0,1.3,1.0
194,2016/01/09,оч╢щ,2.0,15.0,1.9,0.45,0.08,1.1,8.7,9.8,37.0,24.0,23.0,NR,82.0,4.7,2.0,0.0,67.0,73.0,1.0,0.9
195,2016/01/09,оч╢щ,3.0,15.0,1.9,0.46,0.08,0.2,8.3,8.5,38.0,23.0,23.0,NR,81.0,7.1,2.0,0.0,76.0,82.0,1.2,0.9
196,2016/01/09,оч╢щ,4.0,15.0,1.9,0.45,0.06,0.3,8.5,8.8,37.0,25.0,23.0,NR,82.0,6.1,2.0,0.0,82.0,69.0,1.0,1.0
197,2016/01/09,оч╢щ,5.0,15.0,1.9,0.46,0.08,0.5,8.2,8.8,35.0,33.0,23.0,NR,81.0,3.6,2.0,0.0,67.0,53.0,1.2,0.6
198,2016/01/09,оч╢щ,6.0,14.0,1.9,0.48,0.07,0.2,8.6,8.8,34.0,32.0,23.0,NR,81.0,2.8,2.0,0.0,96.0,95.0,2.2,1.4
199,2016/01/09,оч╢щ,7.0,18.0,1.9,0.52,0.11,4,14,18,35.0,49.0,20.0,NR,69.0,6.9,2.0,4.2,96.0,98.0,3.3,3.2
200,2016/01/09,оч╢щ,8.0,19.0,1.9,0.53,0.11,2.6,11,14,41.0,47.0,22.0,NR,66.0,3.7,2.0,5.2,96.0,95.0,3.6,3.7
201,2016/01/09,оч╢щ,9.0,20.0,1.9,0.54,0.11,2.3,11,14,42.0,47.0,22.0,NR,63.0,2.6,2.0,5.3,85.0,80.0,3.1,2.9
202,2016/01/09,оч╢щ,10.0,20.0,1.9,0.51,0.1,2.4,11,13,43.0,47.0,22.0,NR,64.0,2.1,2.0,4.3,81.0,85.0,3.8,3.2
203,2016/01/09,оч╢щ,11.0,20.0,1.9,0.51,0.11,1.8,12,13,42.0,48.0,29.0,NR,65.0,2.2,2.0,2.7,81.0,77.0,3.5,2.7
204,2016/01/09,оч╢щ,12.0,19.0,1.9,0.52,0.11,2.3,15,17,39.0,50.0,29.0,NR,69.0,3.5,2.0,1.2,87.0,91.0,4.0,3.0
205,2016/01/09,оч╢щ,13.0,18.0,1.9,0.55,0.14,1.5,18,19,35.0,53.0,26.0,NR,75.0,5.3,2.0,0.3,87.0,85.0,2.9,2.8
206,2016/01/09,оч╢щ,14.0,17.0,1.9,0.62,0.16,1.5,21,23,29.0,60.0,23.0,NR,79.0,4,2.0,0.0,87.0,85.0,2.8,2.3
207,2016/01/09,оч╢щ,15.0,17.0,1.9,0.6,0.14,1.3,22,24,27.0,58.0,23.0,NR,81.0,7.1,2.0,0.0,88.0,86.0,2.5,2.2
208,2016/01/09,оч╢щ,16.0,17.0,1.9,0.58,0.14,0.9,21,22,28.0,54.0,23.0,NR,82.0,9.1,2.0,0.0,92.0,97.0,2.2,2.2
209,2016/01/09,оч╢щ,17.0,17.0,1.9,0.5,0.1,0.5,17,18,33.0,45.0,31.0,NR,82.0,8.2,2.0,0.0,96.0,98.0,3.2,2.5
210,2016/01/09,оч╢щ,18.0,17.0,1.9,0.5,0.1,0.4,17,18,32.0,39.0,31.0,NR,83.0,8.2,2.0,0.0,99.0,105.0,3.4,2.8
211,2016/01/09,оч╢щ,19.0,17.0,1.9,0.54,0.11,0.1,19,19,29.0,34.0,26.0,NR,84.0,7,2.0,0.0,102.0,101.0,2.5,2.5
212,2016/01/09,оч╢щ,20.0,17.0,1.9,0.52,0.1,0.5,19,19,29.0,37.0,28.0,NR,85.0,5.8,2.0,0.0,103.0,103.0,2.2,2.3
213,2016/01/09,оч╢щ,21.0,17.0,1.9,0.5,0.1,0.4,17,18,32.0,39.0,31.0,NR,83.0,8.2,2.0,0.0,99.0,105.0,3.4,2.8
214,2016/01/09,оч╢щ,22.0,17.0,1.9,0.54,0.11,0.1,19,19,29.0,34.0,26.0,NR,84.0,7,2.0,0.0,102.0,101.0,2.5,2.5
215,2016/01/09,оч╢щ,23.0,17.0,1.9,0.52,0.1,0.5,19,19,29.0,37.0,28.0,NR,85.0,5.8,2.0,0.0,103.0,103.0,2.2,2.3
216,2016/01/10,оч╢щ,0.0,17.0,1.9,0.51,0.11,0.5,17,17,28.0,41.0,21.0,NR,85.0,5.3,2.0,0.0,129.0,144.0,1.0,0.7
217,2016/01/10,оч╢щ,1.0,16.0,2.1,0.62,0.27,0.3,26,26,13.0,45.0,21.0,NR,89.0,6.4,2.3,0.0,173.0,219.0,0.6,0.4
218,2016/01/10,оч╢щ,2.0,15.0,2.2,0.73,0.29,1,28,29,4.5,51.0,21.0,NR,91.0,4.1,2.5,0.0,286.0,14.0,0.5,0.1
219,2016/01/10,оч╢щ,3.0,15.0,2.3,0.8,0.35,12,31,43,1.9,51.0,25.0,NR,93.0,8.3,2.6,0.0,129.0,132.0,1.0,0.8
220,2016/01/10,оч╢щ,4.0,14.0,2.1,0.53,0.18,3.5,23,26,4.6,45.0,28.0,NR,92.0,8.4,2.3,0.0,143.0,157.0,0.5,0.7
221,2016/01/10,оч╢щ,5.0,15.0,2.2,0.6,0.3,5.5,25,31,2.6,34.0,26.0,NR,90.0,6.2,2.5,0.0,116.0,106.0,0.5,0.2
222,2016/01/10,оч╢щ,6.0,15.0,2.3,0.69,0.35,12,27,39,1.8,32.0,23.0,NR,90.0,10,2.6,0.0,110.0,116.0,0.8,0.7
223,2016/01/10,оч╢щ,7.0,20.0,2.1,0.82,0.31,14,31,45,18.0,65.0,39.0,NR,75.0,29,2.4,3.1,154.0,108.0,0.9,0.7
224,2016/01/10,оч╢щ,8.0,22.0,1.9,0.5,0.13,5,18,23,33.0,55.0,39.0,NR,71.0,14,2.0,4.3,97.0,101.0,2.0,1.6
225,2016/01/10,оч╢щ,9.0,22.0,1.9,0.63,0.16,3.3,18,21,40.0,40.0,36.0,NR,68.0,5.6,2.1,3.6,102.0,103.0,1.5,1.3
226,2016/01/10,оч╢щ,10.0,23.0,2.0,0.75,0.2,3.3,22,26,42.0,39.0,25.0,NR,68.0,4.7,2.2,2.6,96.0,110.0,1.1,0.7
227,2016/01/10,оч╢щ,11.0,22.0,2.0,0.92,0.26,3.4,33,37,36.0,50.0,25.0,NR,71.0,6.1,2.3,1.3,82.0,279.0,1.6,0.3
228,2016/01/10,оч╢щ,12.0,21.0,1.9,0.52,0.17,2.8,19,22,29.0,50.0,26.0,NR,83.0,3.4,2.1,0.7,299.0,281.0,1.3,0.5
229,2016/01/10,оч╢щ,13.0,21.0,1.9,0.63,0.19,2.2,21,24,25.0,43.0,30.0,NR,85.0,3,2.1,0.2,20.0,336.0,0.5,0.3
230,2016/01/10,оч╢щ,14.0,20.0,1.9,0.91,0.3,3.3,32,35,13.0,42.0,26.0,NR,85.0,5.9,2.2,0.0,60.0,51.0,1.1,0.6
231,2016/01/10,оч╢щ,15.0,20.0,1.9,0.62,0.15,1.7,23,25,21.0,43.0,26.0,NR,85.0,5.9,2.0,0.0,74.0,87.0,0.8,0.5
232,2016/01/10,оч╢щ,16.0,19.0,1.9,0.89,0.24,3.3,35,38,8.0,41.0,29.0,NR,88.0,7.1,2.2,0.0,89.0,97.0,1.0,0.5
233,2016/01/10,оч╢щ,17.0,19.0,2.0,0.92,0.27,4.9,35,40,6.7,36.0,29.0,NR,90.0,9.5,2.3,0.0,60.0,341.0,0.7,0.3
234,2016/01/10,оч╢щ,18.0,19.0,2.1,1.08,0.34,11,39,50,2.2,31.0,26.0,NR,90.0,6.1,2.4,0.0,3.0,105.0,0.5,0.2
235,2016/01/10,оч╢щ,19.0,19.0,2.2,1.28,0.46,25,35,60,1.3,34.0,25.0,NR,91.0,4.7,2.6,0.0,31.0,39.0,0.5,0.3
236,2016/01/10,оч╢щ,20.0,19.0,2.3,1.26,0.47,27,34,61,1.4,40.0,21.0,NR,90.0,4.1,2.7,0.0,25.0,321.0,0.7,0.2
237,2016/01/10,оч╢щ,21.0,19.0,2.1,1.08,0.34,11,39,50,2.2,31.0,26.0,NR,90.0,6.1,2.4,0.0,3.0,105.0,0.5,0.2
238,2016/01/10,оч╢щ,22.0,19.0,2.2,1.28,0.46,25,35,60,1.3,34.0,25.0,NR,91.0,4.7,2.6,0.0,31.0,39.0,0.5,0.3
239,2016/01/10,оч╢щ,23.0,19.0,2.3,1.26,0.47,27,34,61,1.4,40.0,21.0,NR,90.0,4.1,2.7,0.0,25.0,321.0,0.7,0.2
240,2016/01/11,оч╢щ,0.0,19.0,2.1,0.57,0.22,5.5,20,26,17.0,39.0,21.0,NR,90.0,2.9,2.3,0.0,313.0,2.0,0.7,0.3
241,2016/01/11,оч╢щ,1.0,19.0,1.9,0.24,0.06,0.7,5.1,5.8,40.0,36.0,18.0,NR,91.0,1,1.9,0.0,59.0,69.0,2.1,0.2
242,2016/01/11,оч╢щ,2.0,18.0,1.8,0.21,0.02,0.8,3.3,4,43.0,17.0,18.0,NR,92.0,0.9,1.9,0.0,113.0,140.0,2.8,0.1
243,2016/01/11,оч╢щ,3.0,17.0,1.8,0.21,0.02,1.4,0.7,2.1,46.0,17.0,13.0,NR,91.0,0.8,1.9,0.0,89.0,110.0,1.5,0.3
244,2016/01/11,оч╢щ,4.0,17.0,1.8,0.21,0.01,1.4,0.8,2.2,49.0,10.0,4.0,NR,87.0,0.9,1.8,0.0,124.0,127.0,0.9,0.4
245,2016/01/11,оч╢щ,5.0,17.0,1.8,0.31,0.04,1.4,7.2,8.6,38.0,21.0,1.0,0.4,89.0,1.4,1.9,0.0,91.0,21.0,0.9,0.6
246,2016/01/11,оч╢щ,6.0,17.0,1.9,0.34,0.07,2.7,13,16,29.0,18.0,4.0,1,93.0,1.2,2.0,0.0,356.0,232.0,0.5,0.2
247,2016/01/11,оч╢щ,7.0,17.0,1.9,0.59,0.25,6.9,32,39,13.0,19.0,8.0,2,96.0,3.4,2.1,0.7,80.0,79.0,0.9,0.7
248,2016/01/11,оч╢щ,8.0,17.0,1.9,0.55,0.24,7.5,28,36,18.0,17.0,8.0,1.4,95.0,1.8,2.1,1.0,34.0,31.0,0.8,0.3
249,2016/01/11,оч╢щ,9.0,17.0,1.9,0.52,0.23,5.9,26,32,20.0,11.0,8.0,6.8,95.0,1.1,2.1,0.4,344.0,58.0,1.0,0.3
250,2016/01/11,оч╢щ,10.0,17.0,1.9,0.35,0.15,3.2,18,21,31.0,8.0,7.0,1.6,94.0,1.3,2.0,0.7,311.0,304.0,1.0,0.2
251,2016/01/11,оч╢щ,11.0,16.0,1.9,0.38,0.14,3.4,20,24,27.0,8.0,9.0,2.4,95.0,2.4,2.0,0.3,284.0,307.0,1.1,0.2
252,2016/01/11,оч╢щ,12.0,16.0,1.9,0.44,0.16,4.1,25,29,23.0,9.0,10.0,1.6,95.0,2.4,2.1,0.2,323.0,15.0,0.6,0.3
253,2016/01/11,оч╢щ,13.0,16.0,1.9,0.55,0.21,4.7,30,35,16.0,8.0,10.0,2.4,95.0,2.8,2.1,0.1,21.0,60.0,0.7,0.2
254,2016/01/11,оч╢щ,14.0,16.0,1.9,0.57,0.21,3.7,25,29,20.0,13.0,9.0,2,95.0,1.8,2.1,0.0,342.0,280.0,0.5,0.1
255,2016/01/11,оч╢щ,15.0,16.0,1.9,0.69,0.25,3.4,30,34,14.0,13.0,2.0,1.6,97.0,1.9,2.2,0.0,138.0,133.0,1.2,0.2
256,2016/01/11,оч╢щ,16.0,16.0,1.9,0.54,0.27,2.7,28,31,15.0,14.0,2.0,0.2,97.0,3.7,2.2,0.0,141.0,153.0,0.5,0.5
257,2016/01/11,оч╢щ,17.0,16.0,2.0,0.66,0.24,3.2,30,33,12.0,19.0,-1.0,NR,96.0,3.6,2.2,0.0,44.0,97.0,0.6,0.1
258,2016/01/11,оч╢щ,18.0,16.0,2.0,0.78,0.27,6.5,34,40,2.7,19.0,3.0,0.2,97.0,6.8,2.3,0.0,96.0,102.0,0.5,0.5
259,2016/01/11,оч╢щ,19.0,16.0,2.0,0.69,0.25,9.4,24,34,16.0,22.0,3.0,2.4,97.0,3.3,2.2,0.0,73.0,57.0,1.4,0.5
260,2016/01/11,оч╢щ,20.0,16.0,1.9,0.28,0.03,1.3,3.4,4.7,39.0,19.0,3.0,NR,95.0,1,1.9,0.0,64.0,68.0,1.1,0.3
261,2016/01/11,оч╢щ,21.0,16.0,2.0,0.78,0.27,6.5,34,40,2.7,19.0,3.0,0.2,97.0,6.8,2.3,0.0,96.0,102.0,0.5,0.5
262,2016/01/11,оч╢щ,22.0,16.0,2.0,0.69,0.25,9.4,24,34,16.0,22.0,3.0,2.4,97.0,3.3,2.2,0.0,73.0,57.0,1.4,0.5
263,2016/01/11,оч╢щ,23.0,16.0,1.9,0.28,0.03,1.3,3.4,4.7,39.0,19.0,3.0,NR,95.0,1,1.9,0.0,64.0,68.0,1.1,0.3
264,2016/01/12,оч╢щ,0.0,16.0,1.9,0.28,0.04,1.5,3.8,5.4,38.0,22.0,3.0,0.4,94.0,1.2,1.9,0.0,42.0,41.0,1.2,0.4
265,2016/01/12,оч╢щ,1.0,16.0,1.9,0.29,0.03,1.5,2.6,4.1,39.0,25.0,1.0,0.6,94.0,1.4,1.9,0.0,65.0,53.0,1.3,0.4
266,2016/01/12,оч╢щ,2.0,16.0,1.9,0.3,0.02,1.7,2.3,3.9,39.0,27.0,7.0,0.6,93.0,1.4,1.9,0.0,54.0,336.0,1.5,0.3
267,2016/01/12,оч╢щ,3.0,15.0,1.8,0.28,0.02,1.2,3,4.2,39.0,22.0,6.0,NR,92.0,1.5,1.9,0.0,83.0,74.0,1.9,0.6
268,2016/01/12,оч╢щ,4.0,15.0,1.8,0.24,0.02,1.5,2.9,4.3,39.0,19.0,9.0,0.2,92.0,1.4,1.9,0.0,66.0,32.0,1.3,0.6
269,2016/01/12,оч╢щ,5.0,15.0,1.8,0.25,0.02,1.5,4.1,5.6,38.0,25.0,9.0,0.2,91.0,1.4,1.9,0.0,82.0,68.0,1.5,0.5
270,2016/01/12,оч╢щ,6.0,15.0,1.9,0.29,0.04,1.9,6.6,8.5,36.0,25.0,9.0,NR,91.0,1.3,1.9,0.0,78.0,90.0,2.3,0.6
271,2016/01/12,оч╢щ,7.0,17.0,1.9,0.64,0.25,7.9,28,36,15.0,27.0,9.0,NR,83.0,2.3,2.2,0.8,70.0,53.0,0.7,0.7
272,2016/01/12,оч╢щ,8.0,17.0,1.9,0.48,0.19,5.3,20,26,20.0,26.0,9.0,NR,81.0,2.1,2.1,1.4,53.0,66.0,1.0,0.4
273,2016/01/12,оч╢щ,9.0,17.0,1.9,0.43,0.15,4.6,15,20,25.0,18.0,11.0,NR,79.0,1.8,2.0,1.7,58.0,60.0,1.1,0.5
274,2016/01/12,оч╢щ,10.0,17.0,1.9#,0.42,0.14#,3.9,15,19,28.0,14.0,8.0,NR,76.0,2.1,2#,1.4,77.0,54.0,1.3,1.1
275,2016/01/12,оч╢щ,11.0,17.0,1.9#,0.41#,0.14#,4.3#,17#,21#,25#,,,NR,78.0,1.4#,2#,0.5,57.0,48.0,1.0,0.3
276,2016/01/12,оч╢щ,12.0,16.0,1.9,0.42,0.16,3,18,21,22,14.0,11.0,NR,83.0,2.1,2,0.2,63.0,70.0,1.0,0.6
277,2016/01/12,оч╢щ,13.0,15.0,1.9,0.52,0.24,4.4,22,27,19,14.0,9.0,NR,87.0,2.7,2.1,0.1,70.0,81.0,1.9,0.8
278,2016/01/12,оч╢щ,14.0,15.0,1.9,0.64,0.2,4.7,22,27,22,13.0,9.0,NR,84.0,3.5,2.1,0.0,81.0,74.0,1.8,1.8
279,2016/01/12,оч╢щ,15.0,15.0,1.9,0.7,0.19,4.9,24,29,20,19.0,17.0,0.4,87.0,4.4,2.1,0.0,81.0,89.0,1.7,1.4
280,2016/01/12,оч╢щ,16.0,14.0,1.9,0.62,0.16,3.6,20,24,23,33.0,15.0,0.4,91.0,3.9,2.1,0.0,76.0,73.0,1.2,1.3
281,2016/01/12,оч╢щ,17.0,14.0,1.9,0.55,0.13,2.1,17,19,26,34.0,15.0,0.4,92.0,3.3,2,0.0,82.0,76.0,1.6,1.2
282,2016/01/12,оч╢щ,18.0,14.0,1.9,0.51,0.12,2.2,15,17,28,26.0,17.0,0.2,92.0,4.2,2,0.0,77.0,82.0,1.4,1.4
283,2016/01/12,оч╢щ,19.0,14.0,1.9,0.48,0.11,1.7,13,15,30,16.0,18.0,1.4,93.0,4.2,2,0.0,70.0,67.0,1.7,1.2
284,2016/01/12,оч╢щ,20.0,14.0,1.9,0.44,0.09,1.7,12,13,30,20.0,18.0,0.8,94.0,2.2,2,0.0,71.0,73.0,0.9,0.7
285,2016/01/12,оч╢щ,21.0,14.0,1.9,0.51,0.12,2.2,15,17,28,26.0,17.0,0.2,92.0,4.2,2,0.0,77.0,82.0,1.4,1.4
286,2016/01/12,оч╢щ,22.0,14.0,1.9,0.48,0.11,1.7,13,15,30,16.0,18.0,1.4,93.0,4.2,2,0.0,70.0,67.0,1.7,1.2
287,2016/01/12,оч╢щ,23.0,14.0,1.9,0.44,0.09,1.7,12,13,30,20.0,18.0,0.8,94.0,2.2,2,0.0,71.0,73.0,0.9,0.7
288,2016/01/13,оч╢щ,0.0,14.0,1.9,0.38,0.08,1.5,9.3,11,32,21.0,18.0,2.8,94.0,1.6,2,0.0,40.0,23.0,0.8,0.3
289,2016/01/13,оч╢щ,1.0,14.0,1.9,0.3,0.04,1.4,3.5,4.9,39,16.0,15.0,NR,94.0,1,1.9,0.0,60.0,66.0,1.2,0.3
290,2016/01/13,оч╢щ,2.0,13.0,1.9,0.3,0.03,1.5,2.3,3.8,39,13.0,9.0,0.2,92.0,0.9,1.9,0.0,72.0,78.0,1.2,0.8
291,2016/01/13,оч╢щ,3.0,14.0,1.9,0.31,0.05,1.4,3.5,4.9,38,14.0,8.0,NR,92.0,1.2,1.9,0.0,75.0,81.0,0.8,0.8
292,2016/01/13,оч╢щ,4.0,13.0,1.9,0.35,0.06,1.4,5.1,6.5,35,14.0,8.0,0.2,93.0,1.3,1.9,0.0,84.0,85.0,0.7,0.7
293,2016/01/13,оч╢щ,5.0,13.0,1.9,0.39,0.07,1.1,9.1,10,26,13.0,7.0,0.4,96.0,1.9,2,0.0,89.0,82.0,0.7,0.7
294,2016/01/13,оч╢щ,6.0,13.0,1.9,0.48,0.1,2.8,16,19,23,13.0,5.0,0.2,96.0,2.6,2,0.0,70.0,78.0,1.5,0.9
295,2016/01/13,оч╢щ,7.0,14.0,1.9,0.62,0.23,5.5,24,30,17,19.0,9.0,NR,91.0,2.3,2.1,0.4,54.0,63.0,0.9,0.4
296,2016/01/13,оч╢щ,8.0,13.0,1.9,0.44,0.16,3.5,15,18,28,17.0,12.0,0.4,91.0,1.3,2.1,0.5,75.0,103.0,1.9,0.4
297,2016/01/13,оч╢щ,9.0,13.0,1.9,0.41,0.12,2.8,10,13,35,19.0,12.0,NR,91.0,1.1,2,0.7,96.0,136.0,2.0,0.7
